name,age,gender,year,city,state,cause,pop,p_income
49e4ab5c1d9be51c05ae2eded7040d007762b88db899e2e34c279448101bb529,"(14.927, 51.5]",Male,2015,Salemburg,oeste,Gunshot,"(553.553, 13803.5]",17474
fc7590756eea970ddafd2095e51970baa48d70593027a96fdadc3f9023aa0e8f,"(14.927, 51.5]",Male,2015,Rockford,centro,Gunshot,"(553.553, 13803.5]",15542
cba6048f35c0f71eb4e0f03b10019183593cdf27a4239d555853b22d652234da,"(51.5, 88.0]",Male,2015,Kellyville,centro,Gunshot,"(553.553, 13803.5]",24858
c24af0d35083be7a38a6e6a0f822b73e6f13a4dc4e8482764c3ac891a26dd83e,"(14.927, 51.5]",Male,2015,Memphis,sur,Gunshot,"(553.553, 13803.5]",19029
bef7311bb029f648fab60424ae5ac35297a7f1f99fbe762488bb8744891e23c2,"(14.927, 51.5]",Male,2015,Fort Lauderdale,sur,Unknown,"(553.553, 13803.5]",13143
b1ce5df96bf472c87583c8b3393c737da03280714b1815a59ab3add6f3f3951d,"(14.927, 51.5]",Male,2015,Stockton,oeste,Gunshot,"(553.553, 13803.5]",17026
3e1b7b007381655da04f3f41a0584cc040932d0105688dce16eb3ec40576b9b3,"(14.927, 51.5]",Male,2015,Savannah,sur,Death in custody,"(553.553, 13803.5]",25190
1d24509977faa01f62b5793021ceb1b92a12e897bf2e5ba68c0d6af9774d0384,"(14.927, 51.5]",Male,2015,Huntingdon,sur,Gunshot,"(553.553, 13803.5]",19400
c49341137b7fe84915d6be7b10e07f502aab99d87de4bc253a10537ca0be25e2,"(14.927, 51.5]",Male,2015,Sacramento,oeste,Gunshot,"(553.553, 13803.5]",30332
898688af84c3966267ce2f09565593e01946d13bb792855fded4a73aaa100caf,"(14.927, 51.5]",Male,2015,San Francisco,oeste,Gunshot,"(553.553, 13803.5]",64657
6e44356acdd4109ef244ea10f6a284d3eb9d73714bc31d50e08a8ff5d821d2ec,"(14.927, 51.5]",Male,2015,Eaton Rapids Township,norte,Gunshot,"(553.553, 13803.5]",33875
d85f52de7501185fce9a6db088302db71d6acd6d671f86b2ba0b4c528b4a8b83,"(14.927, 51.5]",Male,2015,Tempe,oeste,Gunshot,"(553.553, 13803.5]",25839
892d9f52b3f3d58fd7baff3ef1c0b80e45079a6817d293ed86b26613979e5d61,"(14.927, 51.5]",Female,2015,Oxnard,oeste,Gunshot,"(553.553, 13803.5]",29511
1830b2c95fca8dad839d2567f51692ea5be52e3013972420b5360cbfddf75795,"(51.5, 88.0]",Male,2015,Chavies,sur,Gunshot,"(553.553, 13803.5]",21506
14b6c94427d89dd7fa31257483555b88dadd166bb18341e2385ca4f3f4efa22d,"(14.927, 51.5]",Male,2015,Boise,oeste,Gunshot,"(553.553, 13803.5]",20296
084d717d5c09e93a87a5bade8aeda14dc7d59d7f1a2603717e7f971f79d801c8,"(14.927, 51.5]",Male,2015,Wilmore,sur,Gunshot,"(553.553, 13803.5]",17696
cd75dd91760bb31724a207cfb92302c665bacf75b9d9c3a6bc13c347c5a09d41,"(51.5, 88.0]",Male,2015,Enfield,sur,Taser,"(553.553, 13803.5]",13939
768caad344ed5d2de7612e753c4d8dc86f15745a4e0c930b829eae2556149599,"(14.927, 51.5]",Male,2015,Robertsville,centro,Gunshot,"(553.553, 13803.5]",27917
a8bbce243746408cd6b94d11184b7fea87575be30700d797ec4d1cafdc1c6510,"(14.927, 51.5]",Male,2015,Springfield,centro,Gunshot,"(553.553, 13803.5]",13929
28b565a1d75c4056ba4a0a82cf9a9309a9a87734628a1daf0a0e58c484bde6b2,"(14.927, 51.5]",Male,2015,Kaumakani,oeste,Struck by vehicle,"(553.553, 13803.5]",30533
bed4cd8b33d9125f81f776ce497bdcd7de63fae6de04786bc8f65bcef095277b,"(51.5, 88.0]",Male,2015,Lake Isabella,oeste,Taser,"(553.553, 13803.5]",18472
56e0b172a1ac211981d1e6dcb3ce05ff4172d1c0ea6367840622cb2b383559a0,"(14.927, 51.5]",Male,2015,Somerset,norte,Gunshot,"(553.553, 13803.5]",20297
38ea0fe1c48a1b1068f6a61c617e9fabb7043bb0e93d04e3215afbc0b74c8fc1,"(14.927, 51.5]",Male,2015,Claymount,este,Gunshot,"(553.553, 13803.5]",30723
bd58bf93660a8db92bbc7f22f840269934b555f6633d538870dc2547b65f5a83,"(14.927, 51.5]",Male,2015,Beacon,norte,Gunshot,"(553.553, 13803.5]",23011
bb34ced9f7bf6c77a57e5d781a9e5b1215c5e1013be84b97e49f77a6a3ae7227,"(14.927, 51.5]",Male,2015,Evans,oeste,Gunshot,"(553.553, 13803.5]",18022
fab9cbf33ea6341e18acf439a6599117a4f929e7a9e2bab420ee1b684af240b7,"(14.927, 51.5]",Male,2015,Powder Springs,sur,Gunshot,"(553.553, 13803.5]",49269
cd248426fab1dcba1ba85933b583e21c0b2e369252d841817b4d433d5856bada,"(51.5, 88.0]",Male,2015,Snohomish,oeste,Gunshot,"(553.553, 13803.5]",11405
623429420413be7565942437c31f40137e9c42278feb7bfa23a54675f6a74b91,"(14.927, 51.5]",Female,2015,Anaheim,oeste,Gunshot,"(553.553, 13803.5]",21008
737ea031456503476bceaf41fd8726043bd1150041a120b1c80602b593060981,"(14.927, 51.5]",Male,2015,Vancouver,oeste,Death in custody,"(553.553, 13803.5]",15892
e5cc4876ff126fe2366e37d6d73bebe3e647193438433cee8f1c81649ce22bfa,"(14.927, 51.5]",Male,2015,Garland,sur,Gunshot,"(553.553, 13803.5]",31009
8b3c09f22820b53b8f1e98e99c01478f133a2894b59bcac68e6b8fc05650b9bb,"(14.927, 51.5]",Male,2015,Aurora,oeste,Gunshot,"(553.553, 13803.5]",21082
bf7573d7578f4a202a363b002fe2ada0b560d166d84f5d7c4fce5b0fb5437bc6,"(14.927, 51.5]",Female,2015,Fairfax,sur,Taser,"(553.553, 13803.5]",5688
eb487d0a8da6af820eb551d64afdbbaf2ba1c13ad39454137a5b0b1973fc9ae5,"(14.927, 51.5]",Male,2015,Ville Platte,sur,Gunshot,"(553.553, 13803.5]",21831
ca66f99c8e933bb0b680217dc9f55b0810834d923de3a8b697667291175441c1,"(14.927, 51.5]",Male,2015,Mounds,centro,Gunshot,"(553.553, 13803.5]",25231
dbb8db549f8038f9b5499f81c0aaf06e43a23b864d02c3b9e4048c77405454d7,"(14.927, 51.5]",Male,2015,Webster,este,Gunshot,"(553.553, 13803.5]",21131
107970dcfa5c0ac09972695a02f94af000dc24373d5c1805f43b2475395aec1e,"(14.927, 51.5]",Male,2015,Cerritos,oeste,Gunshot,"(553.553, 13803.5]",42774
22aaefa947cafb37d4aed513a2dc544a7529c7e6175899d8fa1aa6f2987c30d1,"(14.927, 51.5]",Male,2015,Des Moines,centro,Gunshot,"(553.553, 13803.5]",16071
c2c3ed61e0f4d34f2f6301560e13da945447819696d496cfe12069a453745e05,"(14.927, 51.5]",Male,2015,Atlanta,sur,Gunshot,"(553.553, 13803.5]",45795
f3618f08fc18e037f16dceca998bcd78145a514e6d7a2146c081e523de21f9e8,"(14.927, 51.5]",Male,2015,Phoenix,oeste,Gunshot,"(553.553, 13803.5]",16012
c47a1c15ff72f86681504507a779e100dd06a3544efa021f9a664115465bde61,"(14.927, 51.5]",Female,2015,Gillette,oeste,Gunshot,"(553.553, 13803.5]",42519
4589dd8d36c28d5b5fea5eac4d075cb83bab89f6f9fe7e7324d9dc8ace7a1798,"(14.927, 51.5]",Male,2015,San Antonio,sur,Taser,"(553.553, 13803.5]",40693
22a91795e124ed525795a91a955faed5534c156c2c168dd0e0b370ae44f30b32,"(14.927, 51.5]",Female,2015,Ridgefield Park,este,Struck by vehicle,"(553.553, 13803.5]",37476
e846601911f91b7bb0dc5bd22e51aa77ccddf7dff4f7826d1ec64ecd04598485,"(14.927, 51.5]",Male,2015,New Orleans,sur,Gunshot,"(553.553, 13803.5]",9353
849ef166e72eb9a7ffc2f4fb342f335d0ec18b249288de11a42e188e76a3a644,"(14.927, 51.5]",Male,2015,Pueblo,oeste,Gunshot,"(553.553, 13803.5]",22057
67c4e6ceb420e5deff76956ea1b64433d1b20f3841d75c31a10c834ae7e9e3f4,"(14.927, 51.5]",Male,2015,Los Angeles,oeste,Gunshot,"(553.553, 13803.5]",39531
35625e6634f8dce23c9fe1841298659154a36c51a634fa5d79e541f6b8c89de5,"(14.927, 51.5]",Male,2015,Stockton,oeste,Gunshot,"(553.553, 13803.5]",15628
f6a9aa82b3b03c5b46e5060dcbe4a577dd6ef4625b283c9900a45f8eb374930a,"(14.927, 51.5]",Male,2015,Anaheim,oeste,Gunshot,"(553.553, 13803.5]",25755
8ee64f4426e5a8e68b22ac2c2ecaaec2d02a436c432273e1d6ca26c98672dbdf,"(14.927, 51.5]",Male,2015,Weymouth,este,Gunshot,"(553.553, 13803.5]",36062
2bf6f0e6763a499feb5aa53dff8350f96cdc88c93c09ef3c1757970fb69cd692,"(51.5, 88.0]",Male,2015,Chino,oeste,Gunshot,"(553.553, 13803.5]",37453
ccf90c007bc4bf9a848f032a0ba8fb87a3bac1f0942176c188032058647c367a,"(14.927, 51.5]",Male,2015,Del Rio,sur,Gunshot,"(553.553, 13803.5]",17402
5e1144c1827421a95cbbbd59551c8c2a888c5e4caa0aa9d3da8ea92ddf50484c,"(14.927, 51.5]",Male,2015,Vallejo,oeste,Gunshot,"(553.553, 13803.5]",34516
18bd352f49a5456486b4040162569faa3ead11c08f56007bd0d7c2c58c337255,"(14.927, 51.5]",Male,2015,Boiling Springs,sur,Gunshot,"(553.553, 13803.5]",23844
4da65220337672b241e0619f40ac5b3811a01ce44d17b7363ef9986ec16eba27,"(14.927, 51.5]",Male,2015,Houston,sur,Gunshot,"(553.553, 13803.5]",40387
8c0e01b449e8d85a996336ac9d2db7a6dbb015fc6c989c5e9f5b432ef5a4678a,"(14.927, 51.5]",Male,2015,San Jose,oeste,Gunshot,"(553.553, 13803.5]",22132
6c786355b69808dc8c32ff6ad45d5fb2cb7c5506deb021d981c6cccd7662a964,"(14.927, 51.5]",Male,2015,Vineland,este,Death in custody,"(553.553, 13803.5]",17401
9fcc1845c9834595cbc3c3a99883112872169b30f58b774711219bd559ce1322,"(14.927, 51.5]",Male,2015,Bloomington,norte,Gunshot,"(553.553, 13803.5]",43458
06acb4ef87739eb4acf136d7e94f234e62ba995deb8619534996f933b950c9b9,"(14.927, 51.5]",Male,2015,Stillwater,centro,Gunshot,"(553.553, 13803.5]",14964
a861bab0805d54afc8f95c5f948ae97349b415f9be027baa444ef3ffa5b98405,"(14.927, 51.5]",Male,2015,Kansas City,centro,Taser,"(553.553, 13803.5]",15556
4017dfa6e859a279341c6a07d9b0b186fbe641c4c86d3bef912c0713bf06c499,"(51.5, 88.0]",Male,2015,Minneapolis,norte,Gunshot,"(553.553, 13803.5]",28690
6568a4160f99438217d1ac4aa6289643aafcc90658236f7bd5ba591111c0203f,"(14.927, 51.5]",Male,2015,Fort Worth,sur,Gunshot,"(553.553, 13803.5]",18174
3660247395a07e2c74e9e579432a272f4d6ba0cafc5eb47e0d65af47c73ea914,"(51.5, 88.0]",Male,2015,Newalla,centro,Gunshot,"(553.553, 13803.5]",25034
1da025f2584f4d1280222f9c4d2798cc95c9407a13b7107d9d0bd99b63e18d6b,"(14.927, 51.5]",Male,2015,Reading,norte,Gunshot,"(553.553, 13803.5]",20761
4f941c221f5e1ef69d0faa82382684325db05bfe0762a06477a55cb2d4c161f7,"(14.927, 51.5]",Male,2015,San Antonio,sur,Gunshot,"(553.553, 13803.5]",26047
5d100cef1eb56ff63cabe611f70035496ac8aa5ae8677c0442ff23dd5409eb06,"(14.927, 51.5]",Male,2015,Rochester,norte,Taser,"(553.553, 13803.5]",11558
e175c63179306e0b4065ac69e566db7db2d9183e44d9b439f34fcddd1ebd6431,"(51.5, 88.0]",Male,2015,Tehachapi,oeste,Gunshot,"(553.553, 13803.5]",26741
9633af55836da7bcb458cf9afb5d6bad90609239dff90bb92b69fb1351d6ab9c,"(14.927, 51.5]",Male,2015,Jourdanton,sur,Gunshot,"(553.553, 13803.5]",26101
5d4ded605d45cc1816d81a2a305c3e66d6e9d641e50d0617a3f2be46ba5bfa6f,"(14.927, 51.5]",Male,2015,Topeka,centro,Gunshot,"(553.553, 13803.5]",28781
13244b1c3fbef031d4dbcee0c3e394431c8942b961b5081f541256be49fdb4cd,"(14.927, 51.5]",Male,2015,Fort Meade,este,Gunshot,"(553.553, 13803.5]",20995
b6b8a586e763a3b5eea5e4b8bf7b6ba2c64f99bb91bcab8f10aad89e9502aac8,"(14.927, 51.5]",Male,2015,Kennewick,oeste,Gunshot,"(553.553, 13803.5]",22348
dfeeda34438d6d1907e1ca2160c3083e755332ee36a8d558d9742391083fdbb9,"(51.5, 88.0]",Male,2015,Grants Pass,oeste,Gunshot,"(553.553, 13803.5]",23281
a5ac33a1ae6df9c8b9348ecaf4b104f862d3bae344ed55b1af712c690497b5b5,"(14.927, 51.5]",Male,2015,Bakersfield,oeste,Gunshot,"(553.553, 13803.5]",21115
b7435834d96ec11a4306f1149dc2578d1098e99ba7e79cfe294736f6e42f5fcb,"(51.5, 88.0]",Male,2015,Lake Jackson,sur,Gunshot,"(553.553, 13803.5]",27875
aeb1075a595656afd209aa772299dcefd62495f61b4fe7de1d91f6fa31bd66c9,"(51.5, 88.0]",Male,2015,Austin,sur,Gunshot,"(553.553, 13803.5]",31969
6462770841f868e9276e66d555bd3cc24be0f68b17d8a43b69f5ee20070671d9,"(14.927, 51.5]",Male,2015,Pulaski,sur,Gunshot,"(553.553, 13803.5]",20153
0d98f5c55acab77d34e5b4da6415c717dfc3d2b240a87d1de01e1fb33f8a7b82,"(14.927, 51.5]",Male,2015,Denham Springs,sur,Gunshot,"(553.553, 13803.5]",30540
eb5ac9ab8d9281552de76341f35bd5065ffce6d61f1806041ef029e82d5e480b,"(14.927, 51.5]",Male,2015,Peebles,centro,Gunshot,"(553.553, 13803.5]",18133
16a60f9bd94c42d2e651f1a8f23101fb6409ab4832c51e5efb68a4cff5272fd4,"(14.927, 51.5]",Male,2015,Hawthorne,oeste,Gunshot,"(553.553, 13803.5]",32242
aa1878c4217bd98041a436677d0a5bab62d1a2c8e126a2a042e10e361a7735a4,"(14.927, 51.5]",Male,2015,Rio Linda,oeste,Gunshot,"(553.553, 13803.5]",30472
67244de3bc9d8dcbae2da874ffa65eb5ef2095bd345cb0d06bf8dea1079037cd,"(14.927, 51.5]",Male,2015,Key Largo,sur,Unknown,"(553.553, 13803.5]",25977
be307baff19f8e10376ef337d1ed8ab7eb350f6ca4a24f7a174a2c14facead52,"(14.927, 51.5]",Male,2015,Los Angeles,oeste,Gunshot,"(553.553, 13803.5]",14162
0f43f36bcc73c77d84d0703efe0e91645be4d1cfa2f6b23ca1569d1e3b4dec8b,"(14.927, 51.5]",Male,2015,Gulfport,sur,Gunshot,"(553.553, 13803.5]",12930
618b9ca58451625936d46241c0ffd9221da8a7df72f9911033058e9003cabf8e,"(14.927, 51.5]",Male,2015,Tulsa,centro,Gunshot,"(553.553, 13803.5]",16953
48e231c1fd20b2f657dfdd4673683b581ff826a8e3933fed854300af3a2edef1,"(14.927, 51.5]",Male,2015,Shafter,oeste,Gunshot,"(553.553, 13803.5]",21130
75d49147ec3889547fd3585c57afc3c477172589c2607c6fff8abe4b8ce34997,"(14.927, 51.5]",Male,2015,Freeport,sur,Gunshot,"(553.553, 13803.5]",24236
af2b6a6b77ee237ba40a013a9a8cdc77be191e87655da7ce59001508801dfa3d,"(14.927, 51.5]",Male,2015,Harvey,centro,Gunshot,"(553.553, 13803.5]",19151
121b1222ecebf6316b05d119333c7575c20de6d509e7c01722baac6bc7996b69,"(51.5, 88.0]",Male,2015,Laredo,sur,Gunshot,"(553.553, 13803.5]",20900
e57b2df4e40a36abfa4f50c52642c35499236a955adc27ff37cb96209c714717,"(14.927, 51.5]",Male,2015,Euless,sur,Gunshot,"(553.553, 13803.5]",43062
ade6633ee37e045fead72a2d489b623e7e5bd9933f2b99b3eeef3d2cba9d25c8,"(51.5, 88.0]",Male,2015,Pasco,oeste,Death in custody,"(553.553, 13803.5]",16558
e067d6e64d88b123cd596383e80fe4ccacfad65c8d0b4ed1df40a5f120be6d7d,"(14.927, 51.5]",Male,2015,Kingman,oeste,Gunshot,"(553.553, 13803.5]",21374
ed4161525857c7921e4bf40041c44eb6aa079fc691bbe9bc839511921a3bd17b,"(14.927, 51.5]",Male,2015,Pomona,oeste,Gunshot,"(553.553, 13803.5]",15632
ebf6db6601096640e3403d7c9f9c309f289a0182333cee17930672e290ef6270,"(14.927, 51.5]",Male,2015,Las Vegas,oeste,Gunshot,"(553.553, 13803.5]",19746
604fd7cb42dba29584043342be5fb8be93322bec0411fe8c42448e4d9b14d596,"(14.927, 51.5]",Male,2015,Phoenix,oeste,Gunshot,"(553.553, 13803.5]",23243
9e49f5296a3906d718fe7b069ae66e6805cc61faf40a0d320526d82b4213ec1d,"(14.927, 51.5]",Male,2015,Fridley,norte,Gunshot,"(553.553, 13803.5]",23143
14cb38a8071765641f938574107cf63e3aeaf3d2702cc6bea86e4c56eba525c7,"(14.927, 51.5]",Male,2015,Mission,sur,Gunshot,"(553.553, 13803.5]",15812
1cd6f7eb342abd10e7bd66d64657e2487d7b83b899b90c69f28b36bd02ae5997,"(14.927, 51.5]",Male,2015,Austin,sur,Gunshot,"(553.553, 13803.5]",44430
6a4bc30c88b52e0d2e958e4f3de91604056530caa3a5f2f58dfc788955a42ab4,"(51.5, 88.0]",Male,2015,San Jose,oeste,Gunshot,"(553.553, 13803.5]",17467
f95765f16e6247a6293080ffd53e3f89291a2e1c8ec18644b1f99b0c568d8795,"(14.927, 51.5]",Male,2015,Middletown,este,Gunshot,"(553.553, 13803.5]",34053
a363b152727e3708236a92303d00e470e268e7cf97be81c6b2cac45e4887111f,"(14.927, 51.5]",Male,2015,Portage,norte,Gunshot,"(553.553, 13803.5]",33110
cc46a2c827e4d62ca002877abe2b12745bed26b8c54d343814492b5b9681675a,"(14.927, 51.5]",Male,2015,Burbank,oeste,Gunshot,"(553.553, 13803.5]",44585
f4be2bfa85f92aa3baac41ed676c467f6b3168ba889b12d2b493a11152dd20a7,"(14.927, 51.5]",Male,2015,Moulton,sur,Gunshot,"(553.553, 13803.5]",19149
d374e419ec1e68f3b9b1a8260da04c348c4f6711ed511e7367ec3c3b1152fcaf,"(14.927, 51.5]",Male,2015,Joliet,centro,Gunshot,"(553.553, 13803.5]",16065
bea63a13ec6b6cc1f11915bf4041d8b4570734f30d3fae30ce915b6c09ce8daf,"(14.927, 51.5]",Male,2015,Kearny,oeste,Gunshot,"(553.553, 13803.5]",24352
a8aa77f0de62c7b6cfecabad25b4e8313e4c2462aea2a018cc99ecc2ac116840,"(14.927, 51.5]",Male,2015,Hamilton Township,este,Gunshot,"(553.553, 13803.5]",29056
b11d569dffbe8436076edc85ab6749b47a93116d499d8d86e23f265d8f66786d,"(14.927, 51.5]",Male,2015,Honolulu,oeste,Taser,"(553.553, 13803.5]",21509
31bc73b414c2aa8b3a3e7f0faadcb0b6949c688edb94a3681ff3d638ebcc1a09,"(14.927, 51.5]",Male,2015,Alpine,oeste,Gunshot,"(553.553, 13803.5]",20164
35a86e77c2c642e6eb1ed76d714c5fc20e303a57fc7333de1504ced587f7ba2a,"(51.5, 88.0]",Male,2015,Minneapolis,norte,Taser,"(553.553, 13803.5]",26143
d363088201a6113f8af5f3376ee720f240b8426023ae0f67b6e9a58d6eb2abd8,"(14.927, 51.5]",Male,2015,Birmingham,sur,Gunshot,"(553.553, 13803.5]",21908
46011c6a03fc0bcabc6a94f6278db434962ba244d3897a198eac53cf949374c7,"(51.5, 88.0]",Male,2015,CaÃ_Ã¥Â±on City,oeste,Gunshot,"(553.553, 13803.5]",19044
db0d50ac1432a1b6f4857cc2bbf09f9edfae45b9c14d467d21b279b0561e3cd9,"(14.927, 51.5]",Female,2015,La Paz County,oeste,Gunshot,"(553.553, 13803.5]",15686
539d1de98cfc607888ea5498124d68e0665a488bc2a9f9195bc470ea240d1240,"(14.927, 51.5]",Male,2015,Tacoma,oeste,Gunshot,"(553.553, 13803.5]",21658
d809c9e292d6cec962a8bdbd6498384a3721eb4227abcadf562dd22e1a3bedb4,"(14.927, 51.5]",Male,2015,Meridian,sur,Taser,"(553.553, 13803.5]",20685
977b917a0abc49098dfd5e9a3227554fc0357d858b595d5d92230edab4a76310,"(14.927, 51.5]",Male,2015,Fond du Lac,norte,Gunshot,"(553.553, 13803.5]",20423
65bae89734991fd27648341f1ba4e1095be5310c17f959dd3b7735711b684176,"(51.5, 88.0]",Male,2015,Old Bridge Township,este,Gunshot,"(553.553, 13803.5]",29741
738d2b43dd64eb360106e8e29ade9e5b60360d91511b8328839be1a7d56b8f82,"(14.927, 51.5]",Male,2015,Muskogee,centro,Gunshot,"(553.553, 13803.5]",15252
5e5794fb60ef0b9da751703a1aad8efa2fe44df3959549572897dfe2276a2f4d,"(14.927, 51.5]",Male,2015,Detroit,norte,Gunshot,"(553.553, 13803.5]",12961
798d5846503eff67bb5201bd8b1b25325f6b5632405152a524b7a593b82a3f98,"(14.927, 51.5]",Male,2015,Mansfield,centro,Taser,"(553.553, 13803.5]",11576
411aa4187b47d73ca95df826c4a86e100c09048e104fe567b9da670d2cf5b196,"(14.927, 51.5]",Male,2015,Elkton,este,Gunshot,"(553.553, 13803.5]",31524
f4c833c98ec8469c4538ef2cf13b1ca33d3b4c518ad26fb4b3db63dd309df110,"(14.927, 51.5]",Male,2015,Tulsa,centro,Taser,"(553.553, 13803.5]",26566
afbe8d946efd15177172b8053e5b97e83bbc4ebcd0470b69e00379e75d11b291,"(14.927, 51.5]",Male,2015,Miami,sur,Gunshot,"(553.553, 13803.5]",16745
5b023a64a4ca9448282ab16aebdcd754bd46a36fd55d50af2c9844e3659acc42,"(14.927, 51.5]",Male,2015,Jennings,centro,Gunshot,"(553.553, 13803.5]",18371
f092a08897a7ca3fe19b17070d56420712451e047cee98d2c259cb76b4ac2823,"(51.5, 88.0]",Male,2015,Cleveland,centro,Gunshot,"(553.553, 13803.5]",15871
21ac75405d16bed4b3c06082dddc79e42ed9b84382887970cbb1c2b4660df37a,"(14.927, 51.5]",Male,2015,St Louis,centro,Gunshot,"(553.553, 13803.5]",11656
75ca56872b26ed40741dbdd0757d2e035308d366d5c1c270de98e6aa3d31dbdd,"(14.927, 51.5]",Male,2015,Syracuse,oeste,Gunshot,"(553.553, 13803.5]",36216
9c4ba64e9ae9e5f5a7c044eedef695ed26d56e018784edfd543572b1e16c5c0f,"(14.927, 51.5]",Male,2015,South El Monte,oeste,Gunshot,"(553.553, 13803.5]",17367
b80f3d65df6554171a946a7059cd65ef5e1f44c451bf8b2bdccb16cd96966bd2,"(14.927, 51.5]",Male,2015,Sierra Blanca,sur,Gunshot,"(553.553, 13803.5]",14989
83c8c4b1396e3d925057e3b056e8fefe5b36e94defe0f66a23b12bb5fc13dc73,"(14.927, 51.5]",Female,2015,Omaha,centro,Gunshot,"(553.553, 13803.5]",36394
1ff47c6d2c8330d366ac21b3f6c7bb1823081b8f7d1f588f5db90f972ffb7133,"(51.5, 88.0]",Male,2015,Shelton,oeste,Gunshot,"(553.553, 13803.5]",18999
dd7060e7e7cf582ef10bcd9841e1ef9a58627fb4c5ea74e1537f24f93467a4dc,"(14.927, 51.5]",Male,2015,Ruidoso,oeste,Gunshot,"(553.553, 13803.5]",26934
f98fe18e08ef0266fea8b203b389218bb6352378341c10195a240758c5e48c08,"(14.927, 51.5]",Male,2015,Hemet,oeste,Gunshot,"(553.553, 13803.5]",17632
2ae8e46c949ff04851ec73119aaf1e4c80abe60f80b783a27b906b717c05ec5f,"(14.927, 51.5]",Male,2015,Trinidad,oeste,Gunshot,"(553.553, 13803.5]",15498
96812085c5386deb6f50dc61eb5a06a8456db6c1d4e502a6cee64564386e9e84,"(14.927, 51.5]",Male,2015,Arcola,centro,Gunshot,"(553.553, 13803.5]",27719
b5af676e3e1e0be2105a60603f55b8d851fd879a809aa9eecdc70d596b4dc7e7,"(14.927, 51.5]",Male,2015,Madison,norte,Gunshot,"(553.553, 13803.5]",35028
6a3af9f97a505cf8aa82c2dbb2c61e87f8fca78058b1389890dc99f3da491c35,"(14.927, 51.5]",Male,2015,Sulphur Springs,sur,Taser,"(553.553, 13803.5]",19921
0d83048922258a141d85dfd59f6f9025701babb86055f6eea64d26e5d989c526,"(14.927, 51.5]",Male,2015,Ruth,sur,Gunshot,"(553.553, 13803.5]",22213
6bbb7f3df13566f30df6a079718829d8740b2208dab099f4aafbfe184566d993,"(14.927, 51.5]",Male,2015,Wapanucka,centro,Gunshot,"(553.553, 13803.5]",25110
d55e17ae4e735975faa272d6bbf40c9e9ee0e60259e0f7640415860e2daf2621,"(14.927, 51.5]",Male,2015,Rigby,oeste,Gunshot,"(553.553, 13803.5]",27347
12f84b27ebb2685b9cc9d7b8c80a1d5b8d82c1bd0b68a96f3b0b56dedf65497d,"(14.927, 51.5]",Male,2015,Milwaukee,norte,Gunshot,"(553.553, 13803.5]",35316
30907753749fdf14f7a009de258558fbc4f1c4d609aa7065d8f81d45345af6da,"(14.927, 51.5]",Male,2015,Lincoln,centro,Gunshot,"(553.553, 13803.5]",26597
985ea5105ad1b32316011dd18ca5811809b9a0903e93b08bcdf2db5fbd713161,"(14.927, 51.5]",Male,2015,Houston,sur,Gunshot,"(553.553, 13803.5]",29695
2b74b6a9639f4e62952991a44932bca99dbf885f38576d59ce1d6d389a9228ae,"(14.927, 51.5]",Male,2015,Los Angeles,oeste,Gunshot,"(553.553, 13803.5]",16940
7342c340dd22d7afb95a35f6e5d7e41c869825bea8c970163ab61a58dcecc9f9,"(51.5, 88.0]",Male,2015,New City,norte,Gunshot,"(553.553, 13803.5]",52896
6f2ac3c2c624cb146e387cb992ddfbcde74ee2eecbcd66f451ca8c39b475041c,"(14.927, 51.5]",Male,2015,Portsmouth,sur,Gunshot,"(553.553, 13803.5]",27535
175b512b29a89f44b34483426783cb1521ca7d1b9428795e31a67ef9071f0a49,"(51.5, 88.0]",Male,2015,North Charleston,sur,Gunshot,"(553.553, 13803.5]",14963
a18f4508b3f7f67b12abcb89dfb9f12b0fa7df5869ff6684b24aff7e0fe8837e,"(14.927, 51.5]",Male,2015,Forth Worth,sur,Gunshot,"(553.553, 13803.5]",54494
0e6907f0b8cae87d010c6706940c61afe4d603a290a7372f88bddcff33396b69,"(51.5, 88.0]",Male,2015,Hoover,sur,Gunshot,"(553.553, 13803.5]",42312
bde7ae5fc527ec70ee624fe365feebc9d83ce9269470a6b4763603afe5de9404,"(51.5, 88.0]",Male,2015,Berlin,este,Gunshot,"(553.553, 13803.5]",31470
be5c182d2a9edd5d5e39a4c6e7a4e440ffdd1ac2ff5f4ed7bb5c32051351644f,"(14.927, 51.5]",Male,2015,Portsmouth,sur,Gunshot,"(553.553, 13803.5]",25262
b7aa76ae8da6f7a5e02749b6cd6114ee32c785a5636c4a652a1e64c024df171e,"(14.927, 51.5]",Male,2015,Tonasket,oeste,Taser,"(553.553, 13803.5]",18470
4a2708b898dc8fa8521c1d98015551b247fa337fec01cc3995f2e4ccb6192353,"(51.5, 88.0]",Male,2015,Gaston,sur,Gunshot,"(553.553, 13803.5]",21175
47d111a73e89999824e95430e396f6199e2bde809eddef0c7672df4e35a1eec9,"(14.927, 51.5]",Female,2015,Oakland,oeste,Gunshot,"(553.553, 13803.5]",26971
951fe52a6d732fa9203a4cbb0c8db5c42bcfa380723853f88b0ea6f9698aa8c8,"(14.927, 51.5]",Male,2015,Fremont,oeste,Gunshot,"(553.553, 13803.5]",33590
